month,customer_id,plan,event,mrr
2023-10,2006,starter,active,29
2023-10,2007,starter,active,29
2023-10,2008,starter,active,29
2023-10,2009,enterprise,active,199
2023-10,2010,starter,active,29
2023-10,2011,pro,active,79
2023-10,2012,pro,active,79
2023-10,2013,pro,active,79
2023-10,2015,enterprise,active,199
2023-10,2016,pro,expansion,50
2023-10,2017,starter,active,29
2023-10,2018,pro,churn,-79
2023-10,2019,starter,active,29
2023-10,2020,starter,active,29
2023-10,2021,pro,active,79
2023-10,2022,starter,active,29
2023-10,2023,starter,active,29
2023-10,2024,starter,churn,-29
2023-10,2025,starter,active,29
2023-10,2026,pro,active,79
2023-10,2027,starter,active,29
2023-10,2028,starter,active,29
2023-10,2029,pro,active,79
2023-10,2030,pro,active,79
2023-10,2032,starter,active,29
2023-10,2033,starter,active,29
2023-10,2034,enterprise,active,199
2023-10,2035,pro,active,79
2023-10,2036,starter,active,29
2023-10,2037,starter,active,29
2023-10,2038,starter,churn,-29
2023-10,2039,enterprise,active,199
2023-10,2040,starter,active,29
2023-10,2041,starter,active,29
2023-10,2042,starter,active,29
2023-10,2043,pro,active,79
2023-10,2044,pro,active,79
2023-10,2045,starter,active,29
2023-10,2046,enterprise,active,199
2023-10,2047,enterprise,active,199
2023-10,2048,enterprise,expansion,120
2023-10,2049,starter,active,29
2023-10,2050,starter,active,29
2023-10,2051,enterprise,active,199
2023-10,2052,starter,active,29
2023-10,2053,pro,active,79
2023-10,2054,pro,churn,-79
2023-10,2055,starter,active,29
2023-10,2056,enterprise,active,199
2023-10,2057,starter,active,29
2023-10,2058,starter,active,29
2023-10,2059,pro,active,79
2023-10,2060,pro,active,79
2023-10,2061,starter,active,29
2023-10,2063,enterprise,active,199
2023-10,2064,starter,active,29
2023-10,2065,enterprise,active,199
2023-10,2066,starter,active,29
2023-10,2067,pro,expansion,50
2023-10,2068,pro,active,79
2023-10,2069,enterprise,active,199
2023-10,2070,pro,active,79
2023-10,2073,pro,active,79
2023-10,2074,starter,active,29
2023-10,2075,pro,active,79
2023-10,2076,pro,active,79
2023-10,2077,starter,active,29
2023-10,2078,enterprise,active,199
2023-10,2079,starter,active,29
2023-10,2080,enterprise,active,199
2023-10,2081,pro,active,79
2023-10,2082,pro,active,79
2023-10,2083,starter,active,29
2023-10,2084,pro,active,79
2023-10,2085,starter,active,29
2023-10,2086,pro,active,79
2023-10,2087,starter,active,29
2023-10,2089,starter,active,29
2023-10,2090,pro,active,79
2023-10,2091,pro,churn,-79
2023-10,2092,starter,active,29
2023-10,2093,pro,active,79
2023-10,2094,pro,active,79
2023-10,2095,pro,expansion,50
2023-10,2096,pro,active,79
2023-10,2097,starter,active,29
2023-10,2098,pro,active,79
2023-10,2099,starter,active,29
2023-10,2100,starter,active,29
2023-10,2101,starter,active,29
2023-10,2102,starter,active,29
2023-10,2103,starter,active,29
2023-10,2104,starter,active,29
2023-10,2105,pro,active,79
2023-10,2106,starter,active,29
2023-10,2107,starter,churn,-29
2023-10,2108,pro,active,79
2023-10,2109,starter,active,29
2023-10,2110,enterprise,active,199
2023-10,2111,pro,active,79
2023-10,2112,pro,active,79
2023-10,2113,enterprise,expansion,120
2023-10,2114,pro,active,79
2023-10,2115,starter,active,29
2023-10,2116,starter,active,29
2023-10,2117,starter,active,29
2023-10,2118,pro,active,79
2023-10,2119,starter,active,29
2023-10,2120,pro,active,79
2023-10,2121,enterprise,active,199
2023-10,2122,pro,active,79
2023-10,2123,starter,active,29
2023-10,2124,starter,active,29
2023-10,2125,pro,active,79
2023-10,2126,pro,active,79
2023-10,2127,starter,active,29
2023-10,2128,starter,active,29
2023-10,2129,enterprise,active,199
2023-10,2130,pro,active,79
2023-10,2131,pro,active,79
2023-10,2132,pro,active,79
2023-10,2133,starter,active,29
2023-10,2134,starter,active,29
2023-10,2135,starter,active,29
2023-10,2137,starter,active,29
2023-10,2138,pro,active,79
2023-10,2139,pro,active,79
2023-10,2140,pro,active,79
2023-10,2141,starter,active,29
2023-10,2142,pro,active,79
2023-10,2143,pro,active,79
2023-10,2144,pro,active,79
2023-10,2145,pro,active,79
2023-10,2147,starter,active,29
2023-10,2148,starter,active,29
2023-10,2149,starter,active,29
2023-10,2150,starter,active,29
2023-10,2151,pro,active,79
2023-10,2152,enterprise,active,199
2023-10,2153,pro,active,79
2023-10,2154,pro,active,79
2023-10,2155,starter,active,29
2023-10,2156,pro,active,79
2023-10,2157,starter,active,29
2023-10,2158,starter,churn,-29
2023-10,2159,starter,active,29
2023-10,2160,starter,active,29
2023-10,2161,starter,active,29
2023-10,2162,starter,active,29
2023-10,2163,starter,active,29
2023-10,2164,enterprise,active,199
2023-10,2165,starter,active,29
2023-10,2166,starter,active,29
2023-10,2167,starter,active,29
2023-10,2168,enterprise,expansion,120
2023-10,2169,starter,active,29
2023-10,2172,starter,active,29
2023-10,2173,starter,active,29
2023-10,2174,starter,active,29
2023-10,2175,pro,active,79
2023-10,2176,starter,active,29
2023-10,2177,pro,active,79
2023-10,2178,pro,churn,-79
2023-10,2179,pro,active,79
2023-10,2180,enterprise,active,199
2023-10,2181,starter,active,29
2023-10,2182,starter,active,29
2023-10,2183,pro,active,79
2023-10,2184,starter,active,29
2023-10,2185,pro,active,79
2023-10,2186,enterprise,expansion,120
2023-10,2187,pro,active,79
2023-10,2188,starter,active,29
2023-10,2189,starter,active,29
2023-10,2190,starter,churn,-29
2023-10,2191,starter,active,29
2023-10,2192,pro,active,79
2023-10,2193,starter,churn,-29
2023-10,2194,starter,active,29
2023-10,2195,starter,active,29
2023-10,2196,pro,active,79
2023-10,2197,pro,active,79
2023-10,2198,starter,active,29
2023-10,2199,starter,churn,-29
2023-10,2200,starter,active,29
2023-10,2201,starter,active,29
2023-10,2202,pro,active,79
2023-10,2203,pro,active,79
2023-10,2204,starter,active,29
2023-10,2205,starter,active,29
2023-10,2206,enterprise,active,199
2023-10,2207,starter,active,29
2023-10,2208,pro,active,79
2023-10,2209,starter,active,29
2023-10,2210,starter,active,29
2023-10,2211,starter,active,29
2023-10,2212,starter,active,29
2023-10,2213,enterprise,active,199
2023-10,2214,starter,active,29
2023-10,2215,starter,active,29
2023-10,2216,starter,active,29
2023-10,2217,starter,active,29
2023-10,2218,starter,churn,-29
2023-10,2219,starter,active,29
2023-10,2220,pro,active,79
2023-10,2221,starter,active,29
2023-10,2222,starter,active,29
2023-10,2223,enterprise,active,199
2023-10,2224,starter,active,29
2023-10,2225,enterprise,active,199
2023-10,2226,starter,active,29
2023-10,2227,pro,active,79
2023-10,2228,pro,active,79
2023-10,2229,pro,active,79
2023-10,2230,enterprise,active,199
2023-10,2231,starter,active,29
2023-10,2232,enterprise,active,199
2023-10,2233,starter,active,29
2023-10,2234,starter,churn,-29
2023-10,2235,starter,active,29
2023-10,2236,starter,active,29
2023-10,2237,starter,active,29
2023-10,2238,starter,active,29
2023-10,2239,starter,churn,-29
2023-10,2240,pro,active,79
2023-10,2241,enterprise,expansion,120
2023-10,2242,starter,active,29
2023-10,2243,starter,churn,-29
2023-10,2244,starter,churn,-29
2023-10,2245,starter,active,29
2023-10,2246,starter,active,29
2023-10,2247,starter,active,29
2023-10,2248,starter,active,29
2023-10,2249,enterprise,active,199
2023-10,2250,starter,active,29
2023-10,2251,starter,active,29
2023-10,2252,enterprise,expansion,120
2023-10,2253,starter,active,29
2023-10,2254,starter,active,29
2023-10,2255,pro,active,79
2023-10,2256,starter,active,29
2023-10,2257,starter,active,29
2023-10,2258,enterprise,active,199
2023-10,2259,pro,active,79
2023-10,2260,pro,active,79
2023-10,2261,starter,active,29
2023-10,2262,pro,active,79
2023-10,2263,starter,churn,-29
2023-10,2264,starter,active,29
2023-10,2265,starter,active,29
2023-11,2383,starter,new,29
2023-11,2384,pro,new,79
2023-11,2385,starter,new,29
2023-11,2386,pro,new,79
2023-11,2387,enterprise,new,199
2023-11,2388,starter,new,29
2023-11,2389,pro,new,79
2023-11,2390,enterprise,new,199
2023-11,2391,enterprise,new,199
2023-11,2392,enterprise,new,199
2023-11,2393,starter,new,29
2023-11,2394,enterprise,new,199
2023-11,2395,pro,new,79
2023-11,2396,starter,new,29
2023-11,2397,starter,new,29
2023-11,2398,pro,new,79
2023-11,2399,starter,new,29
2023-11,2400,pro,new,79
2023-11,2401,pro,new,79
2023-11,2402,starter,new,29
2023-11,2403,starter,new,29
2023-11,2404,pro,new,79
2023-11,2405,starter,new,29
2023-11,2406,starter,new,29
2023-11,2407,starter,new,29
2023-11,2408,starter,new,29
2023-11,2409,enterprise,new,199
2023-11,2410,starter,new,29
2023-11,2411,pro,new,79
2023-11,2412,starter,new,29
2023-11,2413,starter,new,29
2023-11,2414,pro,new,79
2023-11,2415,pro,new,79
2023-11,2416,starter,new,29
2023-11,2417,starter,new,29
2023-11,2418,starter,new,29
2023-11,2419,starter,new,29
2023-11,2420,pro,new,79
2023-11,2421,starter,new,29
2023-11,2422,starter,new,29
2023-11,2423,starter,new,29
2023-11,2424,enterprise,new,199
2023-11,2425,enterprise,new,199
2023-11,2426,starter,new,29
2023-11,2427,pro,new,79
2023-11,2428,starter,new,29
2023-11,2429,starter,new,29
2023-11,2430,pro,new,79
2023-11,2431,enterprise,new,199
2023-11,2432,enterprise,new,199
2023-11,2433,starter,new,29
2023-11,2434,starter,new,29
2023-11,2435,pro,new,79
2023-11,2436,starter,new,29
2023-11,2437,starter,new,29
2023-11,2438,starter,new,29
2023-11,2439,pro,new,79
2023-11,2440,starter,new,29
2023-11,2441,starter,new,29
2023-11,2442,enterprise,new,199
2023-11,2443,starter,new,29
2023-11,2444,starter,new,29
2023-11,2445,starter,new,29
2023-11,2446,starter,new,29
2023-11,2447,starter,new,29
2023-11,2448,starter,new,29
2023-11,2449,pro,new,79
2023-11,2450,starter,new,29
2023-11,2451,enterprise,new,199
2023-11,2452,pro,new,79
2023-11,2453,starter,new,29
2023-11,2454,pro,new,79
2023-11,2455,starter,new,29
2023-11,2456,pro,new,79
2023-11,2457,starter,new,29
2023-11,2458,starter,new,29
2023-11,2459,pro,new,79
2023-11,2460,enterprise,new,199
2023-11,2461,pro,new,79
2023-11,2462,starter,new,29
2023-11,2463,pro,new,79
2023-11,2464,starter,new,29
2023-11,2465,starter,new,29
2023-11,2466,starter,new,29
2023-11,2467,pro,new,79
2023-11,2468,starter,new,29
2023-11,2469,starter,new,29
2023-11,2470,pro,new,79
2023-11,2471,starter,new,29
2023-11,2472,starter,new,29
2023-11,2473,starter,new,29
2023-11,2474,enterprise,new,199
2023-11,2475,starter,new,29
2023-11,2476,starter,new,29
2023-11,2477,pro,new,79
2023-11,2478,pro,new,79
2023-11,2479,starter,new,29
2023-11,2480,pro,new,79
2023-11,2481,pro,new,79
2023-11,2482,pro,new,79
2023-11,2483,starter,new,29
2023-11,2484,pro,new,79
2023-11,2485,starter,new,29
2023-11,2486,starter,new,29
2023-11,2487,starter,new,29
2023-11,2488,starter,new,29
2023-11,2489,starter,new,29
2023-11,2490,pro,new,79
2023-11,2491,starter,new,29
2023-11,2492,starter,new,29
2023-11,2493,starter,new,29
2023-11,2494,starter,new,29
2023-11,2495,enterprise,new,199
2023-11,2496,starter,new,29
2023-11,2497,starter,new,29
2023-11,2498,starter,new,29
2023-11,2499,starter,new,29
2023-11,2500,starter,new,29
2023-11,2501,pro,new,79
2023-11,2502,enterprise,new,199
2023-11,2503,starter,new,29
2023-11,2504,pro,new,79
2023-11,2505,pro,new,79
2023-11,1000,enterprise,active,199
2023-11,1005,enterprise,active,199
2023-11,1006,enterprise,active,199
2023-11,1011,pro,active,79
2023-11,1012,pro,active,79
2023-11,1014,pro,active,79
2023-11,1019,enterprise,active,199
2023-11,1020,pro,active,79
2023-11,1022,enterprise,active,199
2023-11,1024,enterprise,active,199
2023-11,1025,pro,active,79
2023-11,1026,pro,active,79
2023-11,1027,pro,active,79
2023-11,1034,enterprise,active,199
2023-11,1037,pro,active,79
2023-11,1038,pro,active,79
2023-11,1045,pro,active,79
2023-11,1047,pro,churn,-79
2023-11,1048,enterprise,active,199
2023-11,1049,enterprise,active,199
2023-11,1050,pro,active,79
2023-11,1051,enterprise,active,199
2023-11,1052,enterprise,active,199
2023-11,1053,pro,active,79
2023-11,1056,pro,active,79
2023-11,1057,enterprise,active,199
2023-11,1059,starter,active,29
2023-11,1063,enterprise,active,199
2023-11,1066,enterprise,active,199
2023-11,1072,pro,contraction,-120
2023-11,1077,enterprise,active,199
2023-11,1078,starter,active,29
2023-11,1079,enterprise,active,199
2023-11,1081,enterprise,active,199
2023-11,1082,enterprise,active,199
2023-11,1086,pro,active,79
2023-11,1089,enterprise,active,199
2023-11,1091,pro,active,79
2023-11,1092,starter,active,29
2023-11,1094,enterprise,active,199
2023-11,1096,enterprise,active,199
2023-11,1099,enterprise,active,199
2023-11,1103,enterprise,active,199
2023-11,1106,enterprise,active,199
2023-11,1107,pro,active,79
2023-11,1108,starter,active,29
2023-11,1111,starter,active,29
2023-11,1114,enterprise,active,199
2023-11,1116,enterprise,active,199
2023-11,1117,pro,active,79
2023-11,1119,enterprise,active,199
2023-11,1124,enterprise,expansion,120
2023-11,1125,enterprise,active,199
2023-11,1126,enterprise,active,199
2023-11,1127,pro,active,79
2023-11,1128,pro,active,79
2023-11,1129,enterprise,active,199
2023-11,1131,enterprise,active,199
2023-11,1133,starter,active,29
2023-11,1136,pro,active,79
2023-11,1138,enterprise,active,199
2023-11,1143,enterprise,active,199
2023-11,1144,pro,active,79
2023-11,1145,enterprise,active,199
2023-11,1150,enterprise,active,199
2023-11,1154,enterprise,active,199
2023-11,1156,enterprise,active,199
2023-11,1164,pro,active,79
2023-11,1165,enterprise,active,199
2023-11,1166,pro,contraction,-120
2023-11,1167,pro,active,79
2023-11,1168,starter,active,29
2023-11,1169,starter,active,29
2023-11,1172,enterprise,active,199
2023-11,1173,enterprise,active,199
2023-11,1174,starter,active,29
2023-11,1175,enterprise,active,199
2023-11,1178,enterprise,active,199
2023-11,1180,starter,active,29
2023-11,1182,enterprise,active,199
2023-11,1183,pro,expansion,50
2023-11,1186,starter,active,29
2023-11,1187,enterprise,active,199
2023-11,1188,pro,active,79
2023-11,1191,enterprise,active,199
2023-11,1192,enterprise,active,199
2023-11,1194,enterprise,active,199
2023-11,1197,enterprise,active,199
2023-11,1198,enterprise,active,199
2023-11,1199,pro,active,79
2023-11,1201,starter,active,29
2023-11,1208,pro,active,79
2023-11,1213,enterprise,active,199
2023-11,1215,pro,active,79
2023-11,1216,enterprise,active,199
2023-11,1221,starter,active,29
2023-11,1226,enterprise,churn,-199
2023-11,1227,enterprise,active,199
2023-11,1228,starter,active,29
2023-11,1232,enterprise,active,199
2023-11,1234,enterprise,active,199
2023-11,1235,starter,active,29
2023-11,1238,enterprise,active,199
2023-11,1239,enterprise,active,199
2023-11,1243,pro,active,79
2023-11,1246,pro,active,79
2023-11,1248,enterprise,active,199
2023-11,1250,starter,churn,-29
2023-11,1254,enterprise,expansion,120
2023-11,1256,enterprise,active,199
2023-11,1257,enterprise,active,199
2023-11,1261,enterprise,active,199
2023-11,1265,enterprise,active,199
2023-11,1268,starter,active,29
2023-11,1270,enterprise,active,199
2023-11,1273,starter,active,29
2023-11,1274,enterprise,active,199
2023-11,1275,pro,active,79
2023-11,1276,enterprise,active,199
2023-11,1277,enterprise,active,199
2023-11,1281,enterprise,active,199
2023-11,1282,starter,active,29
2023-11,1284,enterprise,active,199
2023-11,1287,pro,active,79
2023-11,1288,pro,active,79
2023-11,1290,enterprise,active,199
2023-11,1293,enterprise,active,199
2023-11,1296,enterprise,expansion,120
2023-11,1297,enterprise,active,199
2023-11,1299,pro,active,79
2023-11,1305,starter,active,29
2023-11,1307,enterprise,active,199
2023-11,1310,enterprise,active,199
2023-11,1319,enterprise,active,199
2023-11,1322,enterprise,active,199
2023-11,1329,pro,active,79
2023-11,1330,starter,active,29
2023-11,1332,pro,active,79
2023-11,1334,pro,active,79
2023-11,1339,enterprise,active,199
2023-11,1341,enterprise,active,199
2023-11,1342,enterprise,active,199
2023-11,1344,enterprise,active,199
2023-11,1345,enterprise,active,199
2023-11,1349,enterprise,active,199
2023-11,1353,starter,active,29
2023-11,1355,enterprise,active,199
2023-11,1356,pro,active,79
2023-11,1358,enterprise,active,199
2023-11,1360,enterprise,expansion,120
2023-11,1361,pro,active,79
2023-11,1363,pro,active,79
2023-11,1364,starter,active,29
2023-11,1365,enterprise,active,199
2023-11,1366,enterprise,active,199
2023-11,1367,pro,active,79
2023-11,1370,enterprise,active,199
2023-11,1371,starter,active,29
2023-11,1375,pro,active,79
2023-11,1384,pro,active,79
2023-11,1387,pro,active,79
2023-11,1393,enterprise,expansion,120
2023-11,1394,starter,active,29
2023-11,1395,pro,active,79
2023-11,1398,pro,active,79
2023-11,1399,pro,active,79
2023-11,1401,enterprise,active,199
2023-11,1402,pro,active,79
2023-11,1403,enterprise,active,199
2023-11,1404,starter,active,29
2023-11,1405,enterprise,active,199
2023-11,1406,enterprise,active,199
2023-11,1407,enterprise,active,199
2023-11,1410,pro,active,79
2023-11,1411,pro,active,79
2023-11,1412,pro,active,79
2023-11,1413,enterprise,active,199
2023-11,1414,enterprise,active,199
2023-11,1415,starter,active,29
2023-11,1416,enterprise,active,199
2023-11,1417,enterprise,active,199
2023-11,1420,starter,churn,-29
2023-11,1422,enterprise,active,199
2023-11,1423,enterprise,active,199
2023-11,1426,enterprise,active,199
2023-11,1431,enterprise,active,199
2023-11,1433,starter,active,29
2023-11,1434,starter,churn,-29
2023-11,1435,enterprise,active,199
2023-11,1438,pro,active,79
2023-11,1439,starter,churn,-29
2023-11,1441,pro,active,79
2023-11,1442,pro,active,79
2023-11,1444,enterprise,active,199
2023-11,1446,enterprise,active,199
2023-11,1447,starter,churn,-29
2023-11,1448,enterprise,active,199
2023-11,1451,pro,active,79
2023-11,1458,starter,active,29
2023-11,1459,enterprise,active,199
2023-11,1460,enterprise,active,199
2023-11,1464,enterprise,churn,-199
2023-11,1466,pro,active,79
2023-11,1468,pro,active,79
2023-11,1469,starter,active,29
2023-11,1471,enterprise,active,199
2023-11,1472,pro,active,79
2023-11,1474,enterprise,active,199
2023-11,1479,starter,active,29
2023-11,1484,starter,active,29
2023-11,1485,enterprise,active,199
2023-11,1486,enterprise,active,199
2023-11,1491,enterprise,active,199
2023-11,1494,enterprise,active,199
2023-11,1496,starter,active,29
2023-11,1497,enterprise,active,199
2023-11,1498,starter,active,29
2023-11,1499,pro,active,79
2023-11,1502,enterprise,active,199
2023-11,1503,pro,active,79
2023-11,1504,starter,active,29
2023-11,1505,pro,active,79
2023-11,1506,pro,active,79
2023-11,1509,pro,active,79
2023-11,1510,pro,active,79
2023-11,1512,pro,active,79
2023-11,1516,enterprise,active,199
2023-11,1520,pro,active,79
2023-11,1522,pro,churn,-79
2023-11,1523,pro,active,79
2023-11,1524,pro,active,79
2023-11,1525,enterprise,active,199
2023-11,1526,pro,active,79
2023-11,1527,pro,active,79
2023-11,1531,enterprise,active,199
2023-11,1539,pro,active,79
2023-11,1540,enterprise,active,199
2023-11,1541,enterprise,active,199
2023-11,1542,pro,active,79
2023-11,1545,starter,churn,-29
2023-11,1550,enterprise,expansion,120
2023-11,1555,starter,active,29
2023-11,1556,pro,active,79
2023-11,1558,pro,active,79
2023-11,1560,pro,active,79
2023-11,1561,starter,active,29
2023-11,1562,enterprise,active,199
2023-11,1563,enterprise,active,199
2023-11,1565,pro,active,79
2023-11,1567,enterprise,active,199
2023-11,1570,pro,active,79
2023-11,1573,starter,active,29
2023-11,1574,pro,active,79
2023-11,1581,starter,active,29
2023-11,1584,enterprise,active,199
2023-11,1587,enterprise,active,199
2023-11,1590,enterprise,active,199
2023-11,1593,pro,active,79
2023-11,1595,pro,active,79
2023-11,1597,pro,active,79
2023-11,1599,enterprise,active,199
2023-11,1600,enterprise,active,199
2023-11,1602,pro,active,79
2023-11,1603,enterprise,active,199
2023-11,1604,enterprise,active,199
2023-11,1607,starter,active,29
2023-11,1609,pro,active,79
2023-11,1611,pro,active,79
2023-11,1612,starter,active,29
2023-11,1613,enterprise,active,199
2023-11,1614,starter,active,29
2023-11,1616,starter,active,29
2023-11,1622,pro,active,79
2023-11,1623,starter,active,29
2023-11,1624,enterprise,active,199
2023-11,1627,enterprise,active,199
2023-11,1632,pro,active,79
2023-11,1633,starter,active,29
2023-11,1634,pro,expansion,50
2023-11,1636,starter,active,29
2023-11,1637,pro,active,79
2023-11,1640,starter,active,29
2023-11,1641,pro,active,79
2023-11,1642,pro,active,79
2023-11,1643,enterprise,active,199
2023-11,1647,enterprise,active,199
2023-11,1648,pro,active,79
2023-11,1652,starter,active,29
2023-11,1653,pro,active,79
2023-11,1655,pro,active,79
2023-11,1656,starter,active,29
2023-11,1657,enterprise,active,199
2023-11,1659,pro,active,79
2023-11,1661,enterprise,active,199
2023-11,1662,pro,active,79
2023-11,1668,enterprise,active,199
2023-11,1670,starter,active,29
2023-11,1672,pro,active,79
2023-11,1674,enterprise,active,199
2023-11,1677,enterprise,active,199
2023-11,1678,enterprise,active,199
2023-11,1679,enterprise,active,199
2023-11,1683,starter,active,29
2023-11,1686,enterprise,active,199
2023-11,1687,pro,active,79
2023-11,1688,enterprise,active,199
2023-11,1690,pro,active,79
2023-11,1691,pro,active,79
2023-11,1693,enterprise,active,199
2023-11,1695,pro,active,79
2023-11,1696,pro,active,79
2023-11,1697,enterprise,expansion,120
2023-11,1699,starter,active,29
2023-11,1700,pro,active,79
2023-11,1704,enterprise,active,199
2023-11,1705,starter,active,29
2023-11,1708,enterprise,active,199
2023-11,1709,pro,expansion,50
2023-11,1710,pro,active,79
2023-11,1711,starter,active,29
2023-11,1712,starter,active,29
2023-11,1713,enterprise,active,199
2023-11,1714,pro,contraction,-120
2023-11,1716,pro,active,79
2023-11,1717,pro,active,79
2023-11,1719,starter,active,29
2023-11,1722,enterprise,active,199
2023-11,1723,starter,churn,-29
2023-11,1725,starter,active,29
2023-11,1727,starter,active,29
2023-11,1728,pro,active,79
2023-11,1729,enterprise,active,199
2023-11,1730,starter,active,29
2023-11,1731,pro,active,79
2023-11,1732,starter,active,29
2023-11,1733,pro,active,79
2023-11,1735,pro,active,79
2023-11,1736,starter,churn,-29
2023-11,1738,enterprise,active,199
2023-11,1739,pro,active,79
2023-11,1740,pro,active,79
2023-11,1741,pro,active,79
2023-11,1742,starter,active,29
2023-11,1745,enterprise,active,199
2023-11,1746,starter,active,29
2023-11,1747,pro,active,79
2023-11,1748,pro,active,79
2023-11,1749,pro,active,79
2023-11,1750,enterprise,active,199
2023-11,1751,pro,active,79
2023-11,1752,pro,active,79
2023-11,1754,pro,active,79
2023-11,1755,pro,active,79
2023-11,1756,pro,active,79
2023-11,1760,pro,contraction,-120
2023-11,1763,starter,active,29
2023-11,1765,starter,active,29
2023-11,1767,enterprise,active,199
2023-11,1768,starter,active,29
2023-11,1771,pro,active,79
2023-11,1774,pro,churn,-79
2023-11,1776,enterprise,active,199
2023-11,1777,starter,active,29
2023-11,1783,enterprise,active,199
2023-11,1785,enterprise,active,199
2023-11,1787,starter,active,29
2023-11,1788,enterprise,active,199
2023-11,1789,pro,active,79
2023-11,1790,pro,active,79
2023-11,1791,enterprise,active,199
2023-11,1792,pro,active,79
2023-11,1793,starter,active,29
2023-11,1794,starter,active,29
2023-11,1795,pro,active,79
2023-11,1797,pro,expansion,50
2023-11,1798,enterprise,active,199
2023-11,1800,enterprise,active,199
2023-11,1801,starter,active,29
2023-11,1802,starter,active,29
2023-11,1803,pro,active,79
2023-11,1804,starter,active,29
2023-11,1805,enterprise,expansion,120
2023-11,1807,pro,active,79
2023-11,1808,pro,active,79
2023-11,1810,pro,active,79
2023-11,1811,starter,churn,-29
2023-11,1812,starter,active,29
2023-11,1813,enterprise,active,199
2023-11,1814,enterprise,active,199
2023-11,1816,pro,active,79
2023-11,1817,starter,active,29
2023-11,1821,enterprise,active,199
2023-11,1822,pro,active,79
2023-11,1823,pro,active,79
2023-11,1824,pro,active,79
2023-11,1825,starter,active,29
2023-11,1826,starter,active,29
2023-11,1827,pro,active,79
2023-11,1828,starter,active,29
2023-11,1830,enterprise,active,199
2023-11,1832,starter,active,29
2023-11,1834,starter,active,29
2023-11,1835,pro,active,79
2023-11,1836,starter,active,29
2023-11,1839,enterprise,active,199
2023-11,1840,pro,active,79
2023-11,1841,starter,active,29
2023-11,1842,enterprise,active,199
2023-11,1843,starter,active,29
2023-11,1844,enterprise,active,199
2023-11,1846,pro,active,79
2023-11,1847,pro,active,79
2023-11,1848,pro,active,79
2023-11,1849,pro,active,79
2023-11,1850,starter,churn,-29
2023-11,1851,enterprise,expansion,120
2023-11,1852,starter,active,29
2023-11,1854,pro,active,79
2023-11,1856,enterprise,active,199
2023-11,1858,pro,active,79
2023-11,1859,starter,active,29
2023-11,1860,enterprise,active,199
2023-11,1861,enterprise,active,199
2023-11,1862,starter,churn,-29
2023-11,1864,enterprise,active,199
2023-11,1866,starter,active,29
2023-11,1867,pro,active,79
2023-11,1868,starter,active,29
2023-11,1870,starter,active,29
2023-11,1871,pro,active,79
2023-11,1872,starter,active,29
2023-11,1874,starter,active,29
2023-11,1876,pro,active,79
2023-11,1877,pro,active,79
2023-11,1878,enterprise,active,199
2023-11,1879,pro,active,79
2023-11,1880,starter,churn,-29
2023-11,1881,enterprise,active,199
2023-11,1882,starter,active,29
2023-11,1883,starter,active,29
2023-11,1884,enterprise,active,199
2023-11,1885,starter,active,29
2023-11,1886,pro,active,79
2023-11,1888,pro,active,79
2023-11,1890,enterprise,expansion,120
2023-11,1891,pro,active,79
2023-11,1893,starter,active,29
2023-11,1894,starter,active,29
2023-11,1895,enterprise,active,199
2023-11,1896,pro,active,79
2023-11,1898,pro,active,79
2023-11,1899,starter,active,29
2023-11,1900,starter,active,29
2023-11,1902,starter,active,29
2023-11,1903,starter,active,29
2023-11,1904,starter,active,29
2023-11,1905,enterprise,active,199
2023-11,1906,enterprise,expansion,120
2023-11,1907,pro,active,79
2023-11,1909,starter,churn,-29
2023-11,1910,pro,active,79
2023-11,1911,pro,active,79
2023-11,1912,starter,active,29
2023-11,1913,starter,churn,-29
2023-11,1914,pro,active,79
2023-11,1915,enterprise,active,199
2023-11,1916,pro,active,79
2023-11,1918,pro,active,79
2023-11,1919,pro,expansion,50
2023-11,1920,enterprise,active,199
2023-11,1921,pro,active,79
2023-11,1922,enterprise,expansion,120
2023-11,1923,enterprise,active,199
2023-11,1925,starter,churn,-29
2023-11,1926,starter,active,29
2023-11,1927,pro,active,79
2023-11,1929,pro,active,79
2023-11,1931,starter,churn,-29
2023-11,1932,pro,active,79
2023-11,1933,pro,churn,-79
2023-11,1934,pro,active,79
2023-11,1935,enterprise,active,199
2023-11,1937,pro,active,79
2023-11,1938,pro,active,79
2023-11,1939,pro,active,79
2023-11,1940,enterprise,active,199
2023-11,1941,starter,active,29
2023-11,1943,starter,active,29
2023-11,1944,starter,churn,-29
2023-11,1945,pro,active,79
2023-11,1946,enterprise,active,199
2023-11,1949,pro,active,79
2023-11,1950,enterprise,expansion,120
2023-11,1952,starter,active,29
2023-11,1953,starter,active,29
2023-11,1954,pro,active,79
2023-11,1956,pro,active,79
2023-11,1957,starter,active,29
2023-11,1958,enterprise,active,199
2023-11,1960,enterprise,active,199
2023-11,1961,starter,active,29
2023-11,1962,pro,active,79
2023-11,1963,pro,expansion,50
2023-11,1964,starter,churn,-29
2023-11,1965,starter,churn,-29
2023-11,1966,starter,active,29
2023-11,1967,pro,active,79
2023-11,1968,pro,active,79
2023-11,1971,pro,active,79
2023-11,1972,starter,active,29
2023-11,1975,starter,active,29
2023-11,1976,enterprise,active,199
2023-11,1977,enterprise,active,199
2023-11,1978,pro,active,79
2023-11,1979,starter,active,29
